HON,2010,Q1,0.63,0.63,0.3025,0.63,206000000.0,496000000.0,496000000.0,489000000.0,7000000.0,5858000000.0,7776000000.0,2000000.0,1111000000.0,5858000000.0,1918000000.0,107000000.0,1111000000.0,807000000.0,-105000000.0,702000000.0,7776000000.0,765700000.0,765700000.0,765700000.0,
HON,2010,Q2,0.74,0.74,0.3025,0.73,209000000.0,574000000.0,558000000.0,16000000.0,566000000.0,8000000.0,5967000000.0,7926000000.0,9000000.0,1110000000.0,5967000000.0,1959000000.0,91000000.0,1110000000.0,849000000.0,-82000000.0,767000000.0,7926000000.0,769600000.0,769600000.0,769600000.0,
HON,2010,Q3,0.77,0.77,0.3025,0.76,245000000.0,596000000.0,577000000.0,19000000.0,598000000.0,-2000000.0,6170000000.0,8139000000.0,78000000.0,1129000000.0,6170000000.0,1969000000.0,96000000.0,1129000000.0,840000000.0,-18000000.0,822000000.0,8139000000.0,776500000.0,776500000.0,776500000.0,
HON,2010,Q4,0.47,0.47,0.3,0.47,105000000.0,369000000.0,326000000.0,43000000.0,369000000.0,6726000000.0,8509000000.0,8000000.0,1268000000.0,6726000000.0,1783000000.0,92000000.0,1268000000.0,515000000.0,-84000000.0,431000000.0,8509000000.0,773500000.0,773500000.0,773500000.0,
HON,2010,FY,2.61,2.61,1.21,2.59,765000000.0,2035000000.0,1957000000.0,78000000.0,2022000000.0,13000000.0,24721000000.0,32350000000.0,97000000.0,4618000000.0,24721000000.0,7629000000.0,386000000.0,4618000000.0,3011000000.0,-289000000.0,2722000000.0,32350000000.0,773500000.0,773500000.0,773500000.0,
HON,2011,Q1,0.9,0.9,0.3325,0.88,256000000.0,708000000.0,690000000.0,18000000.0,705000000.0,3000000.0,6424000000.0,8672000000.0,29000000.0,1232000000.0,6424000000.0,2248000000.0,99000000.0,1232000000.0,1016000000.0,-70000000.0,946000000.0,8672000000.0,785500000.0,785500000.0,785500000.0,
HON,2011,Q2,1.03,1.03,0.3325,1.02,304000000.0,810000000.0,796000000.0,14000000.0,810000000.0,0.0,6664000000.0,9086000000.0,22000000.0,1248000000.0,6664000000.0,2422000000.0,96000000.0,1248000000.0,1174000000.0,-74000000.0,1100000000.0,9086000000.0,785000000.0,785000000.0,785000000.0,
HON,2011,Q3,1.11,1.11,0.3325,1.1,207000000.0,863000000.0,686000000.0,177000000.0,862000000.0,1000000.0,7033000000.0,9298000000.0,21000000.0,1303000000.0,7033000000.0,2265000000.0,90000000.0,1303000000.0,962000000.0,-69000000.0,893000000.0,9298000000.0,778200000.0,778200000.0,778200000.0,
HON,2011,Q4,-0.39,-0.39,0.37,-0.39,-350000000.0,-307000000.0,-307000000.0,-310000000.0,3000000.0,8435000000.0,9473000000.0,12000000.0,1616000000.0,8435000000.0,1038000000.0,91000000.0,1616000000.0,-578000000.0,-79000000.0,-657000000.0,9473000000.0,780800000.0,780800000.0,780800000.0,
HON,2011,FY,2.65,2.65,1.37,2.61,417000000.0,2074000000.0,1865000000.0,209000000.0,2067000000.0,7000000.0,28556000000.0,36529000000.0,84000000.0,5399000000.0,28556000000.0,7973000000.0,376000000.0,5399000000.0,2574000000.0,-292000000.0,2282000000.0,36529000000.0,780800000.0,780800000.0,780800000.0,
HON,2012,Q1,1.06,1.06,0.3725,1.04,297000000.0,825000000.0,825000000.0,823000000.0,2000000.0,6880000000.0,9307000000.0,15000000.0,1231000000.0,6880000000.0,2427000000.0,89000000.0,1231000000.0,1196000000.0,-74000000.0,1122000000.0,9307000000.0,777300000.0,777300000.0,777300000.0,
HON,2012,Q2,1.15,1.15,0.3725,1.14,318000000.0,905000000.0,905000000.0,902000000.0,3000000.0,6922000000.0,9435000000.0,23000000.0,1226000000.0,6922000000.0,2513000000.0,87000000.0,1226000000.0,1287000000.0,-64000000.0,1223000000.0,9435000000.0,781400000.0,781400000.0,781400000.0,
HON,2012,Q3,1.21,1.21,0.3725,1.2,278000000.0,946000000.0,946000000.0,950000000.0,-4000000.0,6808000000.0,9342000000.0,16000000.0,1238000000.0,6808000000.0,2534000000.0,88000000.0,1238000000.0,1296000000.0,-72000000.0,1224000000.0,9342000000.0,783600000.0,783600000.0,783600000.0,
HON,2012,Q4,0.32,0.32,0.41,0.31,51000000.0,255000000.0,255000000.0,251000000.0,4000000.0,7681000000.0,9581000000.0,16000000.0,1523000000.0,7681000000.0,1900000000.0,87000000.0,1523000000.0,377000000.0,-71000000.0,306000000.0,9581000000.0,782400000.0,782400000.0,782400000.0,
HON,2012,FY,3.74,3.74,1.53,3.69,944000000.0,2931000000.0,2931000000.0,2926000000.0,5000000.0,28291000000.0,37665000000.0,70000000.0,5218000000.0,28291000000.0,9374000000.0,351000000.0,5218000000.0,4156000000.0,-281000000.0,3875000000.0,37665000000.0,782400000.0,782400000.0,782400000.0,
HON,2013,Q1,1.23,1.23,0.41,1.21,291000000.0,969000000.0,969000000.0,966000000.0,3000000.0,6783000000.0,9328000000.0,28000000.0,1229000000.0,6783000000.0,2545000000.0,84000000.0,1229000000.0,1316000000.0,-56000000.0,1260000000.0,9328000000.0,785800000.0,785800000.0,785800000.0,
HON,2013,Q2,1.3,1.3,0.41,1.28,307000000.0,1022000000.0,1022000000.0,1021000000.0,1000000.0,7027000000.0,9693000000.0,24000000.0,1281000000.0,7027000000.0,2666000000.0,80000000.0,1281000000.0,1385000000.0,-56000000.0,1329000000.0,9693000000.0,787600000.0,787600000.0,787600000.0,
HON,2013,Q3,1.26,1.26,0.41,1.24,377000000.0,1007000000.0,1007000000.0,990000000.0,17000000.0,6942000000.0,9647000000.0,1000000.0,1242000000.0,6942000000.0,2705000000.0,80000000.0,1242000000.0,1463000000.0,-79000000.0,1384000000.0,9647000000.0,786300000.0,786300000.0,786300000.0,
HON,2013,Q4,1.2,1.2,0.45,1.19,475000000.0,964000000.0,964000000.0,947000000.0,17000000.0,7612000000.0,10387000000.0,185000000.0,1438000000.0,7612000000.0,2775000000.0,83000000.0,1438000000.0,1337000000.0,102000000.0,1439000000.0,10387000000.0,786400000.0,786400000.0,786400000.0,
HON,2013,FY,4.99,4.99,1.68,4.92,1450000000.0,3962000000.0,3962000000.0,3924000000.0,38000000.0,28364000000.0,39055000000.0,238000000.0,5190000000.0,28364000000.0,10691000000.0,327000000.0,5190000000.0,5501000000.0,-89000000.0,5412000000.0,39055000000.0,786400000.0,786400000.0,786400000.0,
HON,2014,Q1,1.3,1.3,0.45,1.28,375000000.0,1036000000.0,1036000000.0,1017000000.0,19000000.0,6967000000.0,9679000000.0,117000000.0,1339000000.0,6967000000.0,2712000000.0,79000000.0,1339000000.0,1373000000.0,38000000.0,1411000000.0,9679000000.0,784900000.0,784900000.0,784900000.0,
HON,2014,Q2,1.4,1.4,0.45,1.38,397000000.0,1126000000.0,1126000000.0,1099000000.0,27000000.0,7296000000.0,10253000000.0,21000000.0,1375000000.0,7296000000.0,2957000000.0,80000000.0,1375000000.0,1582000000.0,-59000000.0,1523000000.0,10253000000.0,784500000.0,784500000.0,784500000.0,
HON,2014,Q3,1.49,1.49,0.45,1.47,388000000.0,1192000000.0,1192000000.0,1167000000.0,25000000.0,7128000000.0,10108000000.0,21000000.0,1344000000.0,7128000000.0,2980000000.0,77000000.0,1344000000.0,1636000000.0,-56000000.0,1580000000.0,10108000000.0,784500000.0,784500000.0,784500000.0,
HON,2014,Q4,1.21,1.21,0.52,1.2,329000000.0,975000000.0,975000000.0,956000000.0,19000000.0,7566000000.0,10266000000.0,146000000.0,1460000000.0,7566000000.0,2700000000.0,82000000.0,1460000000.0,1240000000.0,64000000.0,1304000000.0,10266000000.0,784400000.0,784400000.0,784400000.0,
HON,2014,FY,5.4,5.4,1.87,5.33,1489000000.0,4329000000.0,4329000000.0,4239000000.0,90000000.0,28957000000.0,40306000000.0,305000000.0,5518000000.0,28957000000.0,11349000000.0,318000000.0,5518000000.0,5831000000.0,-13000000.0,5818000000.0,40306000000.0,784400000.0,784400000.0,784400000.0,
HON,2015,Q1,1.42,1.42,0.5175,1.41,418000000.0,1146000000.0,1146000000.0,1116000000.0,30000000.0,6362000000.0,9213000000.0,20000000.0,1230000000.0,6362000000.0,2851000000.0,77000000.0,1230000000.0,1621000000.0,-57000000.0,1564000000.0,9213000000.0,783800000.0,783800000.0,783800000.0,
HON,2015,Q2,1.52,1.52,0.5175,1.51,440000000.0,1222000000.0,1222000000.0,1194000000.0,28000000.0,6814000000.0,9775000000.0,20000000.0,1242000000.0,6814000000.0,2961000000.0,77000000.0,1242000000.0,1719000000.0,-57000000.0,1662000000.0,9775000000.0,783300000.0,783300000.0,783300000.0,
HON,2015,Q3,1.62,1.62,0.5175,1.6,431000000.0,1276000000.0,1276000000.0,1264000000.0,12000000.0,6654000000.0,9611000000.0,24000000.0,1202000000.0,6654000000.0,2957000000.0,72000000.0,1202000000.0,1755000000.0,-48000000.0,1707000000.0,9611000000.0,780400000.0,780400000.0,780400000.0,
HON,2015,Q4,1.55,1.55,0.6,1.52,450000000.0,1203000000.0,1203000000.0,1194000000.0,9000000.0,6917000000.0,9982000000.0,4000000.0,1332000000.0,6917000000.0,3065000000.0,84000000.0,1332000000.0,1733000000.0,-80000000.0,1653000000.0,9982000000.0,779800000.0,779800000.0,779800000.0,
HON,2015,FY,6.11,6.11,2.15,6.04,1739000000.0,4847000000.0,4847000000.0,4768000000.0,79000000.0,26747000000.0,38581000000.0,68000000.0,5006000000.0,26747000000.0,11834000000.0,310000000.0,5006000000.0,6828000000.0,-242000000.0,6586000000.0,38581000000.0,779800000.0,779800000.0,779800000.0,
HON,2016,Q1,1.58,1.58,0.595,1.56,402000000.0,1226000000.0,1226000000.0,1216000000.0,10000000.0,6547000000.0,9522000000.0,18000000.0,1280000000.0,6547000000.0,2975000000.0,85000000.0,1280000000.0,1695000000.0,-67000000.0,1628000000.0,9522000000.0,767900000.0,767900000.0,767900000.0,
HON,2016,Q2,1.73,1.73,0.595,1.7,428000000.0,1327000000.0,1327000000.0,1319000000.0,8000000.0,6821000000.0,9991000000.0,-1000000.0,1329000000.0,6821000000.0,3170000000.0,85000000.0,1329000000.0,1841000000.0,-86000000.0,1755000000.0,9991000000.0,763300000.0,763300000.0,763300000.0,
HON,2016,Q3,1.62,1.62,0.595,1.6,384000000.0,1248000000.0,1248000000.0,1240000000.0,8000000.0,6903000000.0,9804000000.0,180000000.0,1367000000.0,6903000000.0,2901000000.0,82000000.0,1367000000.0,1534000000.0,98000000.0,1632000000.0,9804000000.0,763700000.0,763700000.0,763700000.0,
HON,2016,Q4,1.36,1.36,0.67,1.34,387000000.0,1045000000.0,1045000000.0,1034000000.0,11000000.0,6879000000.0,9985000000.0,-95000000.0,1493000000.0,6879000000.0,3106000000.0,86000000.0,1493000000.0,1613000000.0,-181000000.0,1432000000.0,9985000000.0,764300000.0,764300000.0,764300000.0,
HON,2016,FY,6.29,6.29,2.45,6.2,1601000000.0,4846000000.0,4846000000.0,4809000000.0,37000000.0,27150000000.0,39302000000.0,102000000.0,5469000000.0,27150000000.0,12152000000.0,338000000.0,5469000000.0,6683000000.0,-236000000.0,6447000000.0,39302000000.0,764300000.0,764300000.0,764300000.0,
HON,2017,Q1,1.74,1.74,0.665,1.71,392000000.0,1332000000.0,1332000000.0,1326000000.0,6000000.0,6356000000.0,9492000000.0,12000000.0,1349000000.0,6356000000.0,3136000000.0,75000000.0,1349000000.0,1787000000.0,-63000000.0,1724000000.0,9492000000.0,763100000.0,763100000.0,763100000.0,
HON,2017,Q2,1.82,1.82,0.665,1.8,378000000.0,1400000000.0,1400000000.0,1392000000.0,8000000.0,6850000000.0,10078000000.0,10000000.0,1381000000.0,6850000000.0,3228000000.0,79000000.0,1381000000.0,1847000000.0,-69000000.0,1778000000.0,10078000000.0,764200000.0,764200000.0,764200000.0,
HON,2017,Q3,1.77,1.77,0.665,1.75,418000000.0,1365000000.0,1365000000.0,1348000000.0,17000000.0,6873000000.0,10121000000.0,63000000.0,1447000000.0,6873000000.0,3248000000.0,81000000.0,1447000000.0,1801000000.0,-18000000.0,1783000000.0,10121000000.0,762200000.0,762200000.0,762200000.0,


